user_id,movie_id,rating,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,num_ratings,avg_rating,release_year,user_num_ratings,user_avg_rating,user_genre_affinity
202,242,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,3.6,1994.0,403,3.8188585607940446,3.8739598629466467
202,246,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,4.293103448275862,1994.0,403,3.8188585607940446,4.666666666666667
202,260,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,251,4.231075697211155,1977.0,403,3.8188585607940446,3.775029226093056
202,265,3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,33,3.9393939393939394,1992.0,403,3.8188585607940446,3.8863436123348016
202,293,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,133,4.018796992481203,1994.0,403,3.8188585607940446,3.8128151495336553
202,296,4.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,307,4.197068403908795,1994.0,403,3.8188585607940446,3.84257705429556
202,300,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81,3.5185185185185186,1994.0,403,3.8188585607940446,3.859030837004405
202,303,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,2.953125,1995.0,403,3.8188585607940446,3.805312219227314
202,306,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,4.21875,1994.0,403,3.8188585607940446,3.859030837004405
202,307,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,3.8958333333333335,1993.0,403,3.8188585607940446,3.859030837004405
202,308,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,4.025,1994.0,403,3.8188585607940446,3.846182085168869
202,318,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,317,4.429022082018927,1994.0,403,3.8188585607940446,3.8864119702263404
202,347,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,3.5,1992.0,403,3.8188585607940446,3.830788056779246
202,350,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,57,3.3859649122807016,1994.0,403,3.8188585607940446,3.8003198527261364
202,353,4.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,64,3.609375,1994.0,403,3.8188585607940446,3.848057440282554
202,356,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,329,4.164133738601824,1994.0,403,3.8188585607940446,3.8972845909715312
202,357,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103,3.5194174757281553,1994.0,403,3.8188585607940446,3.8166666666666664
202,371,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,3.3095238095238093,1994.0,403,3.8188585607940446,3.846182085168869
202,372,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21,2.761904761904762,1994.0,403,3.8188585607940446,3.830788056779246
202,373,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,3.6363636363636362,1992.0,403,3.8188585607940446,3.7641509433962264
202,377,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,171,3.5292397660818713,1994.0,403,3.8188585607940446,3.75947888589398
202,420,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,59,2.7203389830508473,1994.0,403,3.8188585607940446,3.8063907736158873
202,440,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76,3.5460526315789473,1993.0,403,3.8188585607940446,3.8166666666666664
202,456,5.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,3.75,1994.0,403,3.8188585607940446,3.8456582946163027
202,457,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,190,3.9921052631578946,1993.0,403,3.8188585607940446,3.7641509433962264
202,461,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2.75,1994.0,403,3.8188585607940446,3.8295154185022025
202,469,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,3.4,1993.0,403,3.8188585607940446,3.8295154185022025
202,474,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,3.692857142857143,1993.0,403,3.8188585607940446,3.7392183288409706
202,480,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,238,3.75,1993.0,403,3.8188585607940446,3.7723096554188484
202,497,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,3.813953488372093,1993.0,403,3.8188585607940446,3.8166666666666664
202,507,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,3.3846153846153846,1993.0,403,3.8188585607940446,3.8456582946163027
202,508,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66,3.6136363636363638,1993.0,403,3.8188585607940446,3.859030837004405
202,509,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,61,3.540983606557377,1993.0,403,3.8188585607940446,3.8295154185022025
202,523,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3.5,1993.0,403,3.8188585607940446,3.859030837004405
202,529,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,3.875,1993.0,403,3.8188585607940446,3.859030837004405
202,531,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,3.25,1993.0,403,3.8188585607940446,3.9607654185022025
202,537,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3.1666666666666665,1994.0,403,3.8188585607940446,3.859030837004405
202,541,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,124,4.100806451612903,1982.0,403,3.8188585607940446,3.7389660653811596
202,567,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,1993.0,403,3.8188585607940446,3.846182085168869
202,574,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3.25,1994.0,403,3.8188585607940446,3.846182085168869
202,580,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2.8,1994.0,403,3.8188585607940446,3.859030837004405
202,588,4.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,183,3.7923497267759565,1992.0,403,3.8188585607940446,3.9147458628841605
202,589,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,224,3.970982142857143,1991.0,403,3.8188585607940446,3.7263736263736265
202,590,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,164,3.8353658536585367,1990.0,403,3.8188585607940446,3.8896237541787735
202,592,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,189,3.4285714285714284,1989.0,403,3.8188585607940446,3.797409920376739
202,593,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,279,4.161290322580645,1991.0,403,3.8188585607940446,3.8926480156148338
202,595,4.0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,146,3.7705479452054793,1991.0,403,3.8188585607940446,3.944675925925926
202,596,4.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,60,3.45,1940.0,403,3.8188585607940446,3.967013888888889
202,608,4.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,181,4.116022099447513,1996.0,403,3.8188585607940446,3.84257705429556
202,610,4.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,33,3.5454545454545454,1981.0,403,3.8188585607940446,3.8483508689891672
202,647,4.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,29,3.3275862068965516,1996.0,403,3.8188585607940446,3.8959709620716954
202,648,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,162,3.537037037037037,1996.0,403,3.8188585607940446,3.7821387152479082
202,674,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,3.1666666666666665,1968.0,403,3.8188585607940446,3.8147117657755962
202,678,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,3.8333333333333335,1993.0,403,3.8188585607940446,3.811590890200316
202,679,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1995.0,403,3.8188585607940446,3.859030837004405
202,714,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15,3.966666666666667,1995.0,403,3.8188585607940446,3.858102871594061
202,715,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3.6666666666666665,1995.0,403,3.8188585607940446,3.8295154185022025
202,741,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4.148148148148148,1995.0,403,3.8188585607940446,3.8275641025641027
202,750,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,4.268041237113402,1964.0,403,3.8188585607940446,3.96505376344086
202,780,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,202,3.4455445544554455,1996.0,403,3.8188585607940446,3.7723096554188484
202,832,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,37,3.3378378378378377,1996.0,403,3.8188585607940446,3.838972023422251
202,852,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,43,3.1744186046511627,1996.0,403,3.8188585607940446,3.830788056779246
202,858,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,192,4.2890625,1972.0,403,3.8188585607940446,3.8864119702263404
202,908,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,57,4.184210526315789,1959.0,403,3.8188585607940446,3.785710972198327
202,912,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100,4.24,1942.0,403,3.8188585607940446,3.8295154185022025
202,913,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,44,4.170454545454546,1941.0,403,3.8188585607940446,3.8055555555555554
202,919,4.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,92,3.880434782608696,1939.0,403,3.8188585607940446,3.955932328605201
202,920,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,45,3.6444444444444444,1939.0,403,3.8188585607940446,3.918601676850931
202,923,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,69,4.043478260869565,1941.0,403,3.8188585607940446,3.8184043073910914
202,924,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,109,3.8944954128440368,1968.0,403,3.8188585607940446,3.8232776003326197
202,953,5.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,58,4.0344827586206895,1946.0,403,3.8188585607940446,3.9303827092511012
202,971,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,4.1,1958.0,403,3.8188585607940446,3.859030837004405
202,999,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,3.0416666666666665,1996.0,403,3.8188585607940446,3.873563218390805
202,1031,3.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3.4791666666666665,1971.0,403,3.8188585607940446,3.9412431048069347
202,1036,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,145,3.8620689655172415,1988.0,403,3.8188585607940446,3.797409920376739
202,1047,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,33,3.3181818181818183,1996.0,403,3.8188585607940446,3.779155831562115
202,1086,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,25,4.1,1954.0,403,3.8188585607940446,3.8185739415407602
202,1089,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,131,4.202290076335878,1992.0,403,3.8188585607940446,3.8185739415407602
202,1090,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,63,3.984126984126984,1986.0,403,3.8188585607940446,3.977902515276396
202,1092,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,47,3.1914893617021276,1992.0,403,3.8188585607940446,3.8185739415407602
202,1094,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,42,3.4404761904761907,1992.0,403,3.8188585607940446,3.8077272601335435
202,1095,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,3.6666666666666665,1992.0,403,3.8188585607940446,3.859030837004405
202,1097,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,122,3.7663934426229506,1982.0,403,3.8188585607940446,3.8866641251553147
202,1101,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83,3.3012048192771086,1986.0,403,3.8188585607940446,3.757142857142857
202,1125,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3.6875,1975.0,403,3.8188585607940446,3.873563218390805
202,1127,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62,3.475806451612903,1989.0,403,3.8188585607940446,3.7723096554188484
202,1129,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,39,3.448717948717949,1981.0,403,3.8188585607940446,3.7723096554188484
202,1131,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,4.090909090909091,1986.0,403,3.8188585607940446,3.8184043073910914
202,1132,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4.0625,1986.0,403,3.8188585607940446,3.859030837004405
202,1136,5.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,136,4.161764705882353,1975.0,403,3.8188585607940446,3.901891252955083
202,1147,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3.9,1996.0,403,3.8188585607940446,4.666666666666667
202,1172,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,4.161764705882353,1989.0,403,3.8188585607940446,3.859030837004405
202,1173,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,3.1363636363636362,1989.0,403,3.8188585607940446,3.846182085168869
202,1176,3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,4.0,1991.0,403,3.8188585607940446,3.8863436123348016
202,1177,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,4.0,1992.0,403,3.8188585607940446,3.8295154185022025
202,1179,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,27,3.6296296296296298,1990.0,403,3.8188585607940446,3.8687190912620046
202,1183,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,45,3.7111111111111112,1996.0,403,3.8188585607940446,3.918601676850931
202,1184,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3.9285714285714284,1991.0,403,3.8188585607940446,3.846182085168869
202,1188,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,3.659090909090909,1992.0,403,3.8188585607940446,3.8166666666666664
202,1196,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,211,4.2156398104265405,1980.0,403,3.8188585607940446,3.775029226093056
202,1197,4.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,142,4.232394366197183,1987.0,403,3.8188585607940446,3.843991894630192
202,1198,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4.2075,1981.0,403,3.8188585607940446,3.7933130699088147
202,1199,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59,4.177966101694915,1985.0,403,3.8188585607940446,3.8692307692307693
202,1200,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,126,3.9642857142857144,1986.0,403,3.8188585607940446,3.831271919569792
202,1201,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,4.145833333333333,1966.0,403,3.8188585607940446,3.8413753799392096
202,1203,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,4.149122807017544,1957.0,403,3.8188585607940446,3.859030837004405
202,1204,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45,4.3,1962.0,403,3.8188585607940446,3.9427151520282355
202,1206,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,120,3.995833333333333,1971.0,403,3.8188585607940446,3.8188591055776113
202,1208,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,107,4.219626168224299,1979.0,403,3.8188585607940446,3.8900302482795026
202,1209,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,4.305555555555555,1968.0,403,3.8188585607940446,3.8369388504300397
202,1210,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,196,4.137755102040816,1983.0,403,3.8188585607940446,3.775029226093056
202,1212,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,24,4.229166666666667,1949.0,403,3.8188585607940446,3.791754018169112
202,1214,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,146,3.969178082191781,1979.0,403,3.8188585607940446,3.8692307692307693
202,1218,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,4.0,1989.0,403,3.8188585607940446,3.8128151495336553
202,1219,4.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,83,4.036144578313253,1960.0,403,3.8188585607940446,3.956896551724138
202,1220,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,3.8095238095238093,1980.0,403,3.8188585607940446,3.812169312169312
202,1221,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,129,4.25968992248062,1974.0,403,3.8188585607940446,3.8864119702263404
202,1226,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,3.5,1952.0,403,3.8188585607940446,3.8295154185022025
202,1227,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,4.0625,1984.0,403,3.8188585607940446,3.8864119702263404
202,1231,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,3.8636363636363638,1983.0,403,3.8188585607940446,3.859030837004405
202,1234,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3.9765625,1973.0,403,3.8188585607940446,3.873563218390805
202,1240,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,131,3.8969465648854964,1984.0,403,3.8188585607940446,3.7389660653811596
202,1242,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,41,4.170731707317073,1989.0,403,3.8188585607940446,3.977902515276396
202,1246,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86,3.9593023255813953,1989.0,403,3.8188585607940446,3.859030837004405
202,1247,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,79,4.063291139240507,1967.0,403,3.8188585607940446,3.830788056779246
202,1249,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,35,4.071428571428571,1990.0,403,3.8188585607940446,3.798057440282554
202,1259,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91,4.0054945054945055,1986.0,403,3.8188585607940446,3.86568563126816
202,1262,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43,4.127906976744186,1963.0,403,3.8188585607940446,3.885607792592605
202,1265,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,143,3.944055944055944,1993.0,403,3.8188585607940446,3.8777777777777778
202,1266,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,45,4.111111111111111,1992.0,403,3.8188585607940446,3.8982654185022025
202,1267,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,30,4.25,1962.0,403,3.8188585607940446,3.924906080130963
202,1270,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,171,4.038011695906433,1985.0,403,3.8188585607940446,3.8147117657755962
202,1271,4.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30,3.5,1991.0,403,3.8188585607940446,3.8687190912620046
202,1272,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33,4.121212121212121,1970.0,403,3.8188585607940446,3.977902515276396
202,1275,4.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,3.7291666666666665,1986.0,403,3.8188585607940446,3.8622087132725427
202,1276,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,4.271929824561403,1967.0,403,3.8188585607940446,3.859030837004405
202,1277,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,4.125,1990.0,403,3.8188585607940446,3.830788056779246
202,1278,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,3.9927536231884058,1974.0,403,3.8188585607940446,3.916666666666667
202,1280,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4.333333333333333,1991.0,403,3.8188585607940446,3.859030837004405
202,1283,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,4.2105263157894735,1952.0,403,3.8188585607940446,3.8982654185022025
202,1290,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,3.35,1987.0,403,3.8188585607940446,3.8295154185022025
202,1291,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.046428571428572,1989.0,403,3.8188585607940446,3.7933130699088147
202,1292,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,3.95,1979.0,403,3.8188585607940446,3.846182085168869
202,1295,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,3.227272727272727,1988.0,403,3.8188585607940446,3.859030837004405
202,1296,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17,3.7058823529411766,1986.0,403,3.8188585607940446,3.8295154185022025
202,1299,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28,4.017857142857143,1984.0,403,3.8188585607940446,3.977902515276396
202,1300,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4.166666666666667,1985.0,403,3.8188585607940446,3.846182085168869
202,1302,5.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,56,3.517857142857143,1989.0,403,3.8188585607940446,3.9738436123348015
202,1304,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,3.943548387096774,1969.0,403,3.8188585607940446,3.825892857142857
202,1305,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3.5,1984.0,403,3.8188585607940446,3.8295154185022025
202,1307,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,3.8588235294117648,1989.0,403,3.8188585607940446,3.8166666666666664
202,1312,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2.5,1996.0,403,3.8188585607940446,3.859030837004405
202,1334,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3.0,1958.0,403,3.8188585607940446,3.8692307692307693
202,1356,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,91,3.879120879120879,1996.0,403,3.8188585607940446,3.7723096554188484
202,1358,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,3.8404255319148937,1996.0,403,3.8188585607940446,3.859030837004405
202,1370,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,3.4044117647058822,1990.0,403,3.8188585607940446,3.7835923610712854
202,1372,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,42,3.3452380952380953,1991.0,403,3.8188585607940446,3.7435083435083434
202,1374,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62,3.7661290322580645,1982.0,403,3.8188585607940446,3.7723096554188484
202,1375,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,3.261904761904762,1984.0,403,3.8188585607940446,3.775029226093056
202,1376,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,3.4767441860465116,1986.0,403,3.8188585607940446,3.8147117657755962
202,1378,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3.1,1988.0,403,3.8188585607940446,3.828373015873016
202,1385,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24,2.8541666666666665,1992.0,403,3.8188585607940446,3.779155831562115
202,1387,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91,4.0054945054945055,1975.0,403,3.8188585607940446,3.857142857142857
202,1391,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86,3.0930232558139537,1996.0,403,3.8188585607940446,3.7620268620268624
202,1393,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,85,3.5941176470588236,1996.0,403,3.8188585607940446,3.8295154185022025
202,1394,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3.9913793103448274,1987.0,403,3.8188585607940446,3.8333333333333335
202,1395,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.0,1987.0,403,3.8188585607940446,3.846182085168869
202,1396,3.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,46,3.4782608695652173,1992.0,403,3.8188585607940446,3.811780905306654
202,1429,5.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,3.575,1996.0,403,3.8188585607940446,3.796027604136797
202,1459,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,2.6666666666666665,1997.0,403,3.8188585607940446,3.7709643605870022
202,1485,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3.0337837837837838,1997.0,403,3.8188585607940446,3.8333333333333335
202,1500,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,59,3.610169491525424,1997.0,403,3.8188585607940446,3.84904214559387
