movie_id,num_ratings,avg_rating,release_year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
5528,19,3.473684210526316,2002.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5568,7,2.857142857142857,1984.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5582,8,2.6875,1992.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5585,6,2.0833333333333335,1991.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5589,3,3.0,1993.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7294,4,3.25,2004.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33495,7,2.642857142857143,2005.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53993,13,2.5384615384615383,2007.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
391,1,4.5,1994.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2121,7,2.2142857142857144,1983.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2942,16,2.875,1983.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3844,9,3.3333333333333335,1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3969,26,3.4423076923076925,2000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4474,5,2.9,1988.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4975,44,3.4204545454545454,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
5108,11,2.909090909090909,2002.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6765,9,3.2777777777777777,2003.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7160,17,3.5294117647058822,2003.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8966,8,3.125,2004.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45950,13,3.576923076923077,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47423,5,4.0,2006.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51931,5,4.1,2007.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53894,14,3.7142857142857144,2007.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
63876,11,3.5454545454545454,2008.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68932,2,3.5,2009.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
69712,1,4.0,2009.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72395,3,3.5,2009.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79242,6,2.9166666666666665,2010.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82767,1,3.5,2010.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96567,1,4.0,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
96811,6,3.9166666666666665,2012.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
97923,9,3.5,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100383,6,3.9166666666666665,2013.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
106100,17,3.9705882352941178,2013.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108729,7,3.5,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112804,3,3.8333333333333335,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
117881,5,3.8,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132424,2,1.75,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
137337,4,3.5,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140174,8,3.5625,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140247,4,3.25,2015.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
140715,7,4.214285714285714,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145839,3,2.5,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146656,8,3.75,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159817,7,4.214285714285714,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163645,8,3.9375,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
166643,10,3.8,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171011,5,4.2,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1320,47,3.148936170212766,1992.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5882,8,3.5625,2002.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8371,23,3.3043478260869565,2004.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
909,27,3.962962962962963,1960.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1251,14,4.071428571428571,1963.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1273,11,4.045454545454546,1986.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1289,11,3.8636363636363638,1983.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2164,1,1.0,1987.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2553,6,3.0833333333333335,1960.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2732,5,4.5,1961.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2925,5,4.1,1970.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3221,5,3.7,1982.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3415,3,4.166666666666667,1975.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3730,17,4.205882352941177,1974.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4282,1,3.5,1969.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4399,2,3.75,1964.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4658,1,3.5,1989.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
4914,8,3.9375,1960.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4928,4,3.125,1977.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5004,7,3.5,1968.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,3,2.8333333333333335,1976.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5810,41,3.292682926829268,2002.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5932,2,3.75,1982.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6239,2,2.75,1959.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6663,5,3.4,1976.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6666,5,4.3,1972.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6975,5,3.2,1997.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7063,8,4.0,1972.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7206,3,3.8333333333333335,1958.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7247,11,3.4545454545454546,1968.0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7327,6,3.75,1966.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7396,7,4.0,1973.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7700,5,3.3,1953.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7748,4,3.875,1965.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8143,1,3.5,1955.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8157,5,3.5,1998.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8235,2,4.0,1923.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8253,5,3.4,1979.0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8379,1,3.0,1983.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8879,6,3.25,1974.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8928,3,3.6666666666666665,1967.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8974,2,3.0,2004.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26258,5,3.9,1970.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26326,2,4.5,1973.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26422,3,3.1666666666666665,1979.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27156,5,4.3,1997.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
27513,1,3.0,2001.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32657,4,4.25,1987.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32659,1,2.5,2001.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32875,1,3.0,1949.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32898,5,3.5,1902.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33781,2,3.0,1951.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37545,2,3.25,1979.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44719,1,2.5,2001.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45880,13,3.1923076923076925,2006.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46062,3,2.0,2006.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
46862,1,3.5,1978.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52885,9,3.7777777777777777,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
62336,9,4.277777777777778,2000.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62644,7,3.5714285714285716,2008.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63312,1,2.0,2008.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
64278,1,3.5,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66335,1,2.5,2009.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79224,8,2.5,2010.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81018,3,3.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81562,18,3.8333333333333335,2010.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
82848,1,3.5,1920.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85796,4,2.375,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
88911,1,3.0,2010.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90522,6,3.0,2011.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90746,12,3.5,2011.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
91094,10,2.6,2011.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92046,1,3.0,2009.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92427,1,1.0,2011.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92475,2,4.25,2011.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93114,1,3.0,1963.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93326,11,2.6363636363636362,2012.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96606,3,3.8333333333333335,2011.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97225,11,3.409090909090909,2012.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97304,28,3.982142857142857,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100498,6,2.0833333333333335,2013.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
101072,1,2.5,2010.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103171,1,1.0,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104283,3,4.0,2013.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
104913,11,3.8181818181818183,2013.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105250,2,3.75,2002.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
107338,1,2.5,2013.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107565,2,2.75,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111732,1,3.5,2013.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
113374,1,3.0,1997.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114335,1,3.0,1957.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115203,1,3.0,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122898,6,2.5,2017.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
127146,1,3.0,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128695,1,2.5,2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134170,7,3.7142857142857144,2015.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
134515,1,3.0,1983.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
135143,14,3.6785714285714284,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135456,2,3.25,2005.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
136018,3,2.5,2015.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
136305,2,1.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
136564,1,2.5,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137857,11,3.6363636363636362,2016.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
138208,2,3.0,2015.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
139644,11,3.5454545454545454,2015.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
140928,5,3.2,2015.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142074,1,1.5,2015.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
142448,6,3.0833333333333335,2015.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
142602,1,1.0,2015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142961,1,2.5,2015.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
142997,4,2.875,2015.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143859,8,2.8125,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143969,3,2.8333333333333335,2015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149406,8,3.375,2016.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151759,1,2.5,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156607,3,1.0,2016.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
160569,1,1.0,2016.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164280,1,3.5,2016.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
165969,2,4.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167370,2,2.5,2016.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
168254,4,3.125,2017.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168492,4,3.75,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
170705,7,4.285714285714286,2001.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
170875,3,2.3333333333333335,2017.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
171701,1,3.5,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171759,1,3.0,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
172013,1,3.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172461,1,3.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174055,13,3.423076923076923,2017.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
174141,1,3.5,1973.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
174403,1,2.5,2017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174737,1,3.0,1965.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175485,3,1.6666666666666667,2017.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
175661,3,2.6666666666666665,2017.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175693,1,2.5,2016.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175705,1,3.5,1973.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175707,1,3.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175743,1,3.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175781,1,3.0,1961.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179073,1,3.0,1964.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188301,3,3.6666666666666665,2018.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
190183,1,3.5,2018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
387,4,2.375,1994.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,4,2.25,1993.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
482,8,3.625,1994.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
522,7,3.2857142857142856,1992.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
781,7,3.5,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1011,8,2.9375,1974.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1014,5,2.9,1960.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1235,26,4.288461538461538,1971.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1244,33,4.106060606060606,1979.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1301,13,3.8076923076923075,1956.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1350,22,3.8181818181818183,1976.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1873,10,3.75,1998.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1997,53,3.80188679245283,1973.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1999,4,2.0,1990.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2159,7,3.9285714285714284,1986.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2183,9,3.5555555555555554,1956.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2265,4,2.375,1991.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,8,3.0625,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2356,5,2.6,1998.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,3,2.1666666666666665,1954.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2379,12,2.4583333333333335,1985.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,10,2.3,1986.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,9,2.3333333333333335,1988.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2454,13,3.3846153846153846,1958.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2524,9,3.2222222222222223,1974.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2533,15,3.0,1971.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2554,3,3.1666666666666665,1963.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2587,4,3.25,1999.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2613,8,2.875,1984.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2615,4,2.875,1985.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2634,3,3.3333333333333335,1959.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2661,1,3.0,1953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2664,13,3.769230769230769,1956.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2752,8,2.8125,1987.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2978,4,3.0,1999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3115,5,4.0,1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3148,26,3.75,1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3388,11,2.5454545454545454,1987.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,4,3.0,1974.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3614,8,2.9375,1992.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3799,6,1.5833333333333333,2000.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,9,4.222222222222222,1975.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,15,3.3666666666666667,1987.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3918,9,3.2777777777777777,1988.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3959,8,3.625,1960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4215,6,2.0833333333333335,1987.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,5,2.1,2001.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,10,2.2,2001.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,5,3.4,2001.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,11,2.727272727272727,1980.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,11,2.1363636363636362,2001.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,8,3.9375,1977.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4464,5,3.6,1988.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4496,1,3.5,1988.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4508,8,3.5,1988.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4591,5,3.0,1989.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4713,7,3.5714285714285716,1980.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4876,12,2.4583333333333335,2001.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4971,5,3.1,1984.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4992,17,3.2058823529411766,2001.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5040,8,3.125,1984.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5339,6,3.9166666666666665,1992.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5505,12,3.2083333333333335,2002.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5672,2,0.5,2002.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5712,4,3.625,1981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6323,22,3.6818181818181817,2003.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6371,1,0.5,2003.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659,16,3.4375,1990.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
